# exclude_classes: ()
# n_per_class: 250
# pattern: *.tif
# seed: 42
# root: data/CRC-VAL-HE-7K
# n_tiles: 2250
row,relpath,label,rank
422,BACK/BACK-TCGA-MNDTLQRC.tif,BACK,172
423,BACK/BACK-TCGA-QGYIEVNE.tif,BACK,173
424,BACK/BACK-TCGA-DCSWENTA.tif,BACK,174
425,BACK/BACK-TCGA-QFNDALTD.tif,BACK,175
426,BACK/BACK-TCGA-KASELTDM.tif,BACK,176
427,BACK/BACK-TCGA-PGSQAHWV.tif,BACK,177
428,BACK/BACK-TCGA-CHGHPQWQ.tif,BACK,178
429,BACK/BACK-TCGA-PTKAIQDR.tif,BACK,179
430,BACK/BACK-TCGA-FPGAAYKV.tif,BACK,180
431,BACK/BACK-TCGA-TCFGYKCF.tif,BACK,181
432,BACK/BACK-TCGA-TVTNIVWD.tif,BACK,182
433,BACK/BACK-TCGA-GRCTCPHH.tif,BACK,183
434,BACK/BACK-TCGA-DGWRVEYK.tif,BACK,184
435,BACK/BACK-TCGA-FVVWKQCS.tif,BACK,185
436,BACK/BACK-TCGA-AHHGIEQY.tif,BACK,186
437,BACK/BACK-TCGA-WKQIIVRR.tif,BACK,187
438,BACK/BACK-TCGA-YYAKAQCW.tif,BACK,188
439,BACK/BACK-TCGA-KYWKTPQL.tif,BACK,189
440,BACK/BACK-TCGA-YPRSENEM.tif,BACK,190
441,BACK/BACK-TCGA-LCWSTWAR.tif,BACK,191
442,BACK/BACK-TCGA-MISDNKIW.tif,BACK,192
443,BACK/BACK-TCGA-DKQAYDIM.tif,BACK,193
444,BACK/BACK-TCGA-YVLDASKG.tif,BACK,194
445,BACK/BACK-TCGA-KDYEFEEW.tif,BACK,195
446,BACK/BACK-TCGA-RLFPLGTK.tif,BACK,196
447,BACK/BACK-TCGA-HTEWDTMI.tif,BACK,197
448,BACK/BACK-TCGA-ECNKGINI.tif,BACK,198
449,BACK/BACK-TCGA-YCVVVYGE.tif,BACK,199
450,BACK/BACK-TCGA-TYWFKPAH.tif,BACK,200
451,BACK/BACK-TCGA-IQCDRPFN.tif,BACK,201
452,BACK/BACK-TCGA-HNMRTFAT.tif,BACK,202
453,BACK/BACK-TCGA-DNKMPPCQ.tif,BACK,203
454,BACK/BACK-TCGA-CFSCYGEC.tif,BACK,204
455,BACK/BACK-TCGA-YVKQCPTC.tif,BACK,205
456,BACK/BACK-TCGA-SFQVNNFD.tif,BACK,206
457,BACK/BACK-TCGA-ACTQDGTI.tif,BACK,207
458,BACK/BACK-TCGA-QCTIQYGD.tif,BACK,208
459,BACK/BACK-TCGA-GIWFGERR.tif,BACK,209
460,BACK/BACK-TCGA-TFSPAMDG.tif,BACK,210
461,BACK/BACK-TCGA-FIDSWNRC.tif,BACK,211
462,BACK/BACK-TCGA-SDCFENLV.tif,BACK,212
463,BACK/BACK-TCGA-ECWSSYEQ.tif,BACK,213
464,BACK/BACK-TCGA-IGAYQDDD.tif,BACK,214
465,BACK/BACK-TCGA-CRMDYIRD.tif,BACK,215
466,BACK/BACK-TCGA-VPVMTFNC.tif,BACK,216
467,BACK/BACK-TCGA-ESIQDQWF.tif,BACK,217
468,BACK/BACK-TCGA-MICVWDWI.tif,BACK,218
469,BACK/BACK-TCGA-EVVKCFDD.tif,BACK,219
470,BACK/BACK-TCGA-DFDMSWCI.tif,BACK,220
471,BACK/BACK-TCGA-CWYQKEFI.tif,BACK,221
472,BACK/BACK-TCGA-QSGTINQK.tif,BACK,222
473,BACK/BACK-TCGA-PEDFFTKM.tif,BACK,223
474,BACK/BACK-TCGA-GIEQLDNH.tif,BACK,224
475,BACK/BACK-TCGA-IFHPQTGV.tif,BACK,225
476,BACK/BACK-TCGA-NYHSIIVT.tif,BACK,226
477,BACK/BACK-TCGA-KFHDRMVW.tif,BACK,227
478,BACK/BACK-TCGA-WNIVHVWM.tif,BACK,228
479,BACK/BACK-TCGA-KVMRTYEK.tif,BACK,229
480,BACK/BACK-TCGA-IMPVKHIP.tif,BACK,230
481,BACK/BACK-TCGA-TGWVDIWH.tif,BACK,231
482,BACK/BACK-TCGA-KLQHESIE.tif,BACK,232
483,BACK/BACK-TCGA-GEPALCAV.tif,BACK,233
484,BACK/BACK-TCGA-TGWRTSNS.tif,BACK,234
485,BACK/BACK-TCGA-WVVLVLAD.tif,BACK,235
486,BACK/BACK-TCGA-RNRSAGQY.tif,BACK,236
487,BACK/BACK-TCGA-YMWDIKWE.tif,BACK,237
488,BACK/BACK-TCGA-FTMWNGIG.tif,BACK,238
489,BACK/BACK-TCGA-GTRTMQHS.tif,BACK,239
490,BACK/BACK-TCGA-LVYGCDHM.tif,BACK,240
491,BACK/BACK-TCGA-DNGRPWGQ.tif,BACK,241
492,BACK/BACK-TCGA-NRLKNCLK.tif,BACK,242
493,BACK/BACK-TCGA-PFIYNEYC.tif,BACK,243
494,BACK/BACK-TCGA-CIAEVSHK.tif,BACK,244
495,BACK/BACK-TCGA-RTSRRMNC.tif,BACK,245
496,BACK/BACK-TCGA-KREPPYGE.tif,BACK,246
497,BACK/BACK-TCGA-VTHCMNCA.tif,BACK,247
498,BACK/BACK-TCGA-DCCIRSTS.tif,BACK,248
499,BACK/BACK-TCGA-QMYYMEHH.tif,BACK,249
500,DEB/DEB-TCGA-MTGWPFQK.tif,DEB,0
501,DEB/DEB-TCGA-GECNLDRD.tif,DEB,1
502,DEB/DEB-TCGA-NENMTNDI.tif,DEB,2
503,DEB/DEB-TCGA-SPCDSVWT.tif,DEB,3
504,DEB/DEB-TCGA-KVACMGCK.tif,DEB,4
505,DEB/DEB-TCGA-KNPCDCHR.tif,DEB,5
506,DEB/DEB-TCGA-CMTHIGVN.tif,DEB,6
507,DEB/DEB-TCGA-CLTTFTFE.tif,DEB,7
508,DEB/DEB-TCGA-ELQCHHTQ.tif,DEB,8
509,DEB/DEB-TCGA-VMIQHQVM.tif,DEB,9
510,DEB/DEB-TCGA-KAHRDDKM.tif,DEB,10
511,DEB/DEB-TCGA-DIAGYVIT.tif,DEB,11
512,DEB/DEB-TCGA-QCQAALNM.tif,DEB,12
513,DEB/DEB-TCGA-ARRENSQH.tif,DEB,13
514,DEB/DEB-TCGA-TGANAEFN.tif,DEB,14
515,DEB/DEB-TCGA-GVFSTKIT.tif,DEB,15
516,DEB/DEB-TCGA-WGHFWMFY.tif,DEB,16
517,DEB/DEB-TCGA-HRYTFWIR.tif,DEB,17
518,DEB/DEB-TCGA-ECCIVIHF.tif,DEB,18
519,DEB/DEB-TCGA-KYCEVTQW.tif,DEB,19
520,DEB/DEB-TCGA-MRLDIVIG.tif,DEB,20
521,DEB/DEB-TCGA-ADCHTGEE.tif,DEB,21
522,DEB/DEB-TCGA-YKCCSDIQ.tif,DEB,22
523,DEB/DEB-TCGA-HPYIFCCP.tif,DEB,23
524,DEB/DEB-TCGA-KWRVTLFT.tif,DEB,24
525,DEB/DEB-TCGA-IIKMVKEH.tif,DEB,25
526,DEB/DEB-TCGA-KNDTCTWY.tif,DEB,26
527,DEB/DEB-TCGA-LRGWIHIG.tif,DEB,27
528,DEB/DEB-TCGA-FRTPEQYN.tif,DEB,28
529,DEB/DEB-TCGA-YRWTTSLV.tif,DEB,29
530,DEB/DEB-TCGA-ERQIPLTL.tif,DEB,30
531,DEB/DEB-TCGA-YELHKVKG.tif,DEB,31
532,DEB/DEB-TCGA-FIIKYDCM.tif,DEB,32
533,DEB/DEB-TCGA-RTTRPYAG.tif,DEB,33
534,DEB/DEB-TCGA-QYVKKHNC.tif,DEB,34
535,DEB/DEB-TCGA-KLGFPSGE.tif,DEB,35
536,DEB/DEB-TCGA-VYDCCQVT.tif,DEB,36
537,DEB/DEB-TCGA-VSAEWGAK.tif,DEB,37
538,DEB/DEB-TCGA-YRRWNEID.tif,DEB,38
539,DEB/DEB-TCGA-GVKLFYRV.tif,DEB,39
540,DEB/DEB-TCGA-MFSPWIQC.tif,DEB,40
541,DEB/DEB-TCGA-ETLRKKNE.tif,DEB,41
542,DEB/DEB-TCGA-AFELDRPS.tif,DEB,42
543,DEB/DEB-TCGA-TPSQQFMK.tif,DEB,43
544,DEB/DEB-TCGA-IECFQDKR.tif,DEB,44
545,DEB/DEB-TCGA-VNGYEGRQ.tif,DEB,45
546,DEB/DEB-TCGA-NAEVQMTE.tif,DEB,46
547,DEB/DEB-TCGA-EFATMETP.tif,DEB,47
548,DEB/DEB-TCGA-KYDSQECN.tif,DEB,48
549,DEB/DEB-TCGA-LHWVECMR.tif,DEB,49
550,DEB/DEB-TCGA-FSCDWIWL.tif,DEB,50
551,DEB/DEB-TCGA-AQGAYQML.tif,DEB,51
552,DEB/DEB-TCGA-HKPQTFQH.tif,DEB,52
553,DEB/DEB-TCGA-RQLAGQRL.tif,DEB,53
554,DEB/DEB-TCGA-LVVYNDHH.tif,DEB,54
555,DEB/DEB-TCGA-LVHEMHRE.tif,DEB,55
556,DEB/DEB-TCGA-TRMIRLAQ.tif,DEB,56
557,DEB/DEB-TCGA-NCSFPFHI.tif,DEB,57
558,DEB/DEB-TCGA-SNQGQTVC.tif,DEB,58
559,DEB/DEB-TCGA-QHLPYNNR.tif,DEB,59
560,DEB/DEB-TCGA-KSGQQEFK.tif,DEB,60
561,DEB/DEB-TCGA-DHDITVQY.tif,DEB,61
562,DEB/DEB-TCGA-PAEIMGHR.tif,DEB,62
563,DEB/DEB-TCGA-VGHTSEKY.tif,DEB,63
564,DEB/DEB-TCGA-WISPNAGK.tif,DEB,64
565,DEB/DEB-TCGA-INSYFGEG.tif,DEB,65
566,DEB/DEB-TCGA-NATPKNSM.tif,DEB,66
567,DEB/DEB-TCGA-FLWACPLT.tif,DEB,67
568,DEB/DEB-TCGA-YAETYMSE.tif,DEB,68
569,DEB/DEB-TCGA-KPCEEVYY.tif,DEB,69
570,DEB/DEB-TCGA-FHNMMQVS.tif,DEB,70
571,DEB/DEB-TCGA-QFFCWDDE.tif,DEB,71
572,DEB/DEB-TCGA-KNVLCTTY.tif,DEB,72
573,DEB/DEB-TCGA-PAHMHDME.tif,DEB,73
574,DEB/DEB-TCGA-ATLYPHGC.tif,DEB,74
575,DEB/DEB-TCGA-HRFYYNHI.tif,DEB,75
576,DEB/DEB-TCGA-VCFANGPT.tif,DEB,76
577,DEB/DEB-TCGA-KIKGDSEY.tif,DEB,77
578,DEB/DEB-TCGA-QMNATINA.tif,DEB,78
579,DEB/DEB-TCGA-QLTMSPSI.tif,DEB,79
580,DEB/DEB-TCGA-QYFNVCFL.tif,DEB,80
581,DEB/DEB-TCGA-RETGMRVG.tif,DEB,81
582,DEB/DEB-TCGA-RNNKNWPR.tif,DEB,82
583,DEB/DEB-TCGA-VKTEIQIR.tif,DEB,83
584,DEB/DEB-TCGA-ECYWCFNS.tif,DEB,84
585,DEB/DEB-TCGA-NGHYSHVI.tif,DEB,85
586,DEB/DEB-TCGA-CQFNDHFK.tif,DEB,86
587,DEB/DEB-TCGA-WKIRMKNE.tif,DEB,87
588,DEB/DEB-TCGA-YMFLGWTA.tif,DEB,88
589,DEB/DEB-TCGA-YEEVPAKC.tif,DEB,89
590,DEB/DEB-TCGA-ALLMHHRT.tif,DEB,90
591,DEB/DEB-TCGA-FGNDPKST.tif,DEB,91
592,DEB/DEB-TCGA-CRLGGKGD.tif,DEB,92
593,DEB/DEB-TCGA-VPETYPYQ.tif,DEB,93
594,DEB/DEB-TCGA-EHAEQEIR.tif,DEB,94
595,DEB/DEB-TCGA-EVKDNNEA.tif,DEB,95
596,DEB/DEB-TCGA-QNQEGESE.tif,DEB,96
597,DEB/DEB-TCGA-DLAARDYS.tif,DEB,97
598,DEB/DEB-TCGA-VSYIREQP.tif,DEB,98
599,DEB/DEB-TCGA-TEWNIMFI.tif,DEB,99
600,DEB/DEB-TCGA-IEVEKNYS.tif,DEB,100
601,DEB/DEB-TCGA-QTVYWAGK.tif,DEB,101
602,DEB/DEB-TCGA-DGCVCYDD.tif,DEB,102
603,DEB/DEB-TCGA-HITPQTMK.tif,DEB,103
604,DEB/DEB-TCGA-QGCLDEVK.tif,DEB,104
605,DEB/DEB-TCGA-YARVININ.tif,DEB,105
606,DEB/DEB-TCGA-NECTREDR.tif,DEB,106
607,DEB/DEB-TCGA-PLIAFFNR.tif,DEB,107
608,DEB/DEB-TCGA-LTATCSTL.tif,DEB,108
609,DEB/DEB-TCGA-EMSGGCQM.tif,DEB,109
610,DEB/DEB-TCGA-YNNNDMCN.tif,DEB,110
611,DEB/DEB-TCGA-LNWPSIHA.tif,DEB,111
612,DEB/DEB-TCGA-GECLKWVR.tif,DEB,112
613,DEB/DEB-TCGA-CPQTPDEC.tif,DEB,113
614,DEB/DEB-TCGA-GTCQTQAW.tif,DEB,114
615,DEB/DEB-TCGA-SSAHLHWN.tif,DEB,115
616,DEB/DEB-TCGA-KIQQTGDE.tif,DEB,116
617,DEB/DEB-TCGA-LMLTGCQQ.tif,DEB,117
618,DEB/DEB-TCGA-PFYMTFEG.tif,DEB,118
619,DEB/DEB-TCGA-ITDGLYEI.tif,DEB,119
620,DEB/DEB-TCGA-AVWDWIGH.tif,DEB,120
621,DEB/DEB-TCGA-LRCRAYIQ.tif,DEB,121
622,DEB/DEB-TCGA-PYIDVNAF.tif,DEB,122
623,DEB/DEB-TCGA-SEYTLFND.tif,DEB,123
624,DEB/DEB-TCGA-YGTSAGWQ.tif,DEB,124
625,DEB/DEB-TCGA-QFDYQTPI.tif,DEB,125
626,DEB/DEB-TCGA-KNFLNWAR.tif,DEB,126
627,DEB/DEB-TCGA-ARIHITHS.tif,DEB,127
628,DEB/DEB-TCGA-NAKAILYT.tif,DEB,128
629,DEB/DEB-TCGA-CHFTWKWR.tif,DEB,129
630,DEB/DEB-TCGA-TMDSETIT.tif,DEB,130
631,DEB/DEB-TCGA-AYPDFRVW.tif,DEB,131
632,DEB/DEB-TCGA-TVRNSLRH.tif,DEB,132
633,DEB/DEB-TCGA-YMCNIKFD.tif,DEB,133
634,DEB/DEB-TCGA-HMPTHRQC.tif,DEB,134
635,DEB/DEB-TCGA-EIIQLRRN.tif,DEB,135
636,DEB/DEB-TCGA-SKPIRDCM.tif,DEB,136
637,DEB/DEB-TCGA-REGTPCGK.tif,DEB,137
638,DEB/DEB-TCGA-EVPNFEFY.tif,DEB,138
639,DEB/DEB-TCGA-FAVIGSMD.tif,DEB,139
640,DEB/DEB-TCGA-IGCRFMLQ.tif,DEB,140
641,DEB/DEB-TCGA-WDSELCEN.tif,DEB,141
642,DEB/DEB-TCGA-DQIKSNRF.tif,DEB,142
643,DEB/DEB-TCGA-RPPDSMVV.tif,DEB,143
644,DEB/DEB-TCGA-THVPHPWA.tif,DEB,144
645,DEB/DEB-TCGA-QFQYQGMN.tif,DEB,145
646,DEB/DEB-TCGA-MIYTYLQG.tif,DEB,146
647,DEB/DEB-TCGA-MPELKRHH.tif,DEB,147
648,DEB/DEB-TCGA-FRKRSLII.tif,DEB,148
649,DEB/DEB-TCGA-TCREGGHR.tif,DEB,149
650,DEB/DEB-TCGA-MYRGVEMV.tif,DEB,150
651,DEB/DEB-TCGA-SLEVHHYV.tif,DEB,151
652,DEB/DEB-TCGA-DNVPRRYF.tif,DEB,152
653,DEB/DEB-TCGA-CEVDKNMC.tif,DEB,153
654,DEB/DEB-TCGA-QIGYSCDD.tif,DEB,154
655,DEB/DEB-TCGA-GLNMKPRC.tif,DEB,155
656,DEB/DEB-TCGA-CQMHSMSV.tif,DEB,156
657,DEB/DEB-TCGA-RDGKGGFD.tif,DEB,157
658,DEB/DEB-TCGA-MEEEDYVH.tif,DEB,158
659,DEB/DEB-TCGA-FSTKDEHM.tif,DEB,159
660,DEB/DEB-TCGA-CYAFLNSC.tif,DEB,160
661,DEB/DEB-TCGA-WIGSNEHH.tif,DEB,161
662,DEB/DEB-TCGA-IVEGWEAP.tif,DEB,162
663,DEB/DEB-TCGA-PHLTGMSN.tif,DEB,163
664,DEB/DEB-TCGA-AFQQTGKI.tif,DEB,164
665,DEB/DEB-TCGA-VFLRIKDV.tif,DEB,165
666,DEB/DEB-TCGA-TYMFEHLE.tif,DEB,166
667,DEB/DEB-TCGA-ACQQYLLS.tif,DEB,167
668,DEB/DEB-TCGA-VWNDTFIA.tif,DEB,168
669,DEB/DEB-TCGA-EAEINPKS.tif,DEB,169
670,DEB/DEB-TCGA-NRNYTVTY.tif,DEB,170
671,DEB/DEB-TCGA-AFFMDFQV.tif,DEB,171
672,DEB/DEB-TCGA-EHPIIDNH.tif,DEB,172
673,DEB/DEB-TCGA-WKSWIKPV.tif,DEB,173
674,DEB/DEB-TCGA-PNLYQASD.tif,DEB,174
675,DEB/DEB-TCGA-QKPFMFKN.tif,DEB,175
676,DEB/DEB-TCGA-ENVNRSCY.tif,DEB,176
677,DEB/DEB-TCGA-PMNSLCWG.tif,DEB,177
678,DEB/DEB-TCGA-DERWGVAL.tif,DEB,178
679,DEB/DEB-TCGA-SIYTFGNC.tif,DEB,179
680,DEB/DEB-TCGA-MNMKAWTW.tif,DEB,180
681,DEB/DEB-TCGA-RLPSNDVL.tif,DEB,181
682,DEB/DEB-TCGA-VWRECFIN.tif,DEB,182
683,DEB/DEB-TCGA-NLTRVIMF.tif,DEB,183
684,DEB/DEB-TCGA-MSFFTELA.tif,DEB,184
685,DEB/DEB-TCGA-FCMAWLNV.tif,DEB,185
686,DEB/DEB-TCGA-MTGQYMMI.tif,DEB,186
687,DEB/DEB-TCGA-SQAAELSA.tif,DEB,187
688,DEB/DEB-TCGA-TRNVLCHG.tif,DEB,188
689,DEB/DEB-TCGA-VVYVRLWD.tif,DEB,189
690,DEB/DEB-TCGA-LGRLPCCQ.tif,DEB,190
691,DEB/DEB-TCGA-NHRVRMDF.tif,DEB,191
692,DEB/DEB-TCGA-YHPNQYYC.tif,DEB,192
693,DEB/DEB-TCGA-MLEVQMYG.tif,DEB,193
694,DEB/DEB-TCGA-WKNFNGQM.tif,DEB,194
695,DEB/DEB-TCGA-NIIWVRIG.tif,DEB,195
696,DEB/DEB-TCGA-TSWYKMMA.tif,DEB,196
697,DEB/DEB-TCGA-LETMAMAC.tif,DEB,197
698,DEB/DEB-TCGA-AIIGEWYP.tif,DEB,198
699,DEB/DEB-TCGA-NFAEDFRP.tif,DEB,199
700,DEB/DEB-TCGA-GFWVEKSN.tif,DEB,200
701,DEB/DEB-TCGA-GMTPKPEI.tif,DEB,201
702,DEB/DEB-TCGA-LPMHYKNM.tif,DEB,202
703,DEB/DEB-TCGA-KNTDQKFT.tif,DEB,203
704,DEB/DEB-TCGA-REELNPPN.tif,DEB,204
705,DEB/DEB-TCGA-GEWCRWRS.tif,DEB,205
706,DEB/DEB-TCGA-GLCYGPQS.tif,DEB,206
707,DEB/DEB-TCGA-IIQRTGNN.tif,DEB,207
708,DEB/DEB-TCGA-FDETCGAV.tif,DEB,208
709,DEB/DEB-TCGA-ELMKCSNR.tif,DEB,209
710,DEB/DEB-TCGA-PPEMPHHY.tif,DEB,210
711,DEB/DEB-TCGA-PLTQRKFP.tif,DEB,211
712,DEB/DEB-TCGA-LNLIKSKL.tif,DEB,212
713,DEB/DEB-TCGA-AWICWARC.tif,DEB,213
714,DEB/DEB-TCGA-QFTRRYNW.tif,DEB,214
715,DEB/DEB-TCGA-MWHCQCKF.tif,DEB,215
716,DEB/DEB-TCGA-HARHLYNW.tif,DEB,216
717,DEB/DEB-TCGA-MEAVLLWN.tif,DEB,217
718,DEB/DEB-TCGA-SGCCFAAG.tif,DEB,218
719,DEB/DEB-TCGA-SVKLYYNR.tif,DEB,219
720,DEB/DEB-TCGA-DPFGKRFV.tif,DEB,220
721,DEB/DEB-TCGA-STVTTPYC.tif,DEB,221
722,DEB/DEB-TCGA-EAAAESGM.tif,DEB,222
723,DEB/DEB-TCGA-VPWTQNKL.tif,DEB,223
724,DEB/DEB-TCGA-ITRSCKII.tif,DEB,224
725,DEB/DEB-TCGA-QEQYGWSI.tif,DEB,225
726,DEB/DEB-TCGA-ARHEISPN.tif,DEB,226
727,DEB/DEB-TCGA-IVFPECWL.tif,DEB,227
728,DEB/DEB-TCGA-AANNAWLE.tif,DEB,228
729,DEB/DEB-TCGA-DKYWVQIP.tif,DEB,229
730,DEB/DEB-TCGA-QPDEICMI.tif,DEB,230
731,DEB/DEB-TCGA-ELWCEGTS.tif,DEB,231
732,DEB/DEB-TCGA-HQLRWAQM.tif,DEB,232
733,DEB/DEB-TCGA-TELADPWM.tif,DEB,233
734,DEB/DEB-TCGA-NSNEQKII.tif,DEB,234
735,DEB/DEB-TCGA-TTRHSHCT.tif,DEB,235
736,DEB/DEB-TCGA-DWNAGSWP.tif,DEB,236
737,DEB/DEB-TCGA-FINKAYGQ.tif,DEB,237
738,DEB/DEB-TCGA-VTMSYDQY.tif,DEB,238
739,DEB/DEB-TCGA-PQDDYKTR.tif,DEB,239
740,DEB/DEB-TCGA-THPVTKFS.tif,DEB,240
741,DEB/DEB-TCGA-ALQTIPLF.tif,DEB,241
742,DEB/DEB-TCGA-YETTEGRP.tif,DEB,242
743,DEB/DEB-TCGA-DFEAFNIN.tif,DEB,243
744,DEB/DEB-TCGA-AGKPYMDE.tif,DEB,244
745,DEB/DEB-TCGA-HYEVLHVY.tif,DEB,245
746,DEB/DEB-TCGA-RTLRGCSI.tif,DEB,246
747,DEB/DEB-TCGA-CNWYHLAI.tif,DEB,247
748,DEB/DEB-TCGA-DPNCRLDF.tif,DEB,248
749,DEB/DEB-TCGA-FAFSYCDH.tif,DEB,249
750,LYM/LYM-TCGA-CWRTPQDC.tif,LYM,0
751,LYM/LYM-TCGA-GCFDDWWW.tif,LYM,1
752,LYM/LYM-TCGA-AWNPVDQT.tif,LYM,2
753,LYM/LYM-TCGA-RSVRWGNE.tif,LYM,3
754,LYM/LYM-TCGA-HIQGGGIH.tif,LYM,4
755,LYM/LYM-TCGA-DYHFSCAG.tif,LYM,5
756,LYM/LYM-TCGA-CVGYTNRT.tif,LYM,6
757,LYM/LYM-TCGA-LTVMYRRC.tif,LYM,7
758,LYM/LYM-TCGA-RWWQERPG.tif,LYM,8
759,LYM/LYM-TCGA-HHDAVAHK.tif,LYM,9
760,LYM/LYM-TCGA-NWWLECIT.tif,LYM,10
761,LYM/LYM-TCGA-TESNTANM.tif,LYM,11
762,LYM/LYM-TCGA-GPAEWMPI.tif,LYM,12
763,LYM/LYM-TCGA-QFSNSIPW.tif,LYM,13
764,LYM/LYM-TCGA-AFILHSCE.tif,LYM,14
765,LYM/LYM-TCGA-SCFKDNNM.tif,LYM,15
766,LYM/LYM-TCGA-EFKLIAKY.tif,LYM,16
767,LYM/LYM-TCGA-CIELFQMA.tif,LYM,17
768,LYM/LYM-TCGA-MNASAATG.tif,LYM,18
769,LYM/LYM-TCGA-ARAGGTET.tif,LYM,19
770,LYM/LYM-TCGA-YKDLDRYR.tif,LYM,20
771,LYM/LYM-TCGA-FPWWNTRS.tif,LYM,21
772,LYM/LYM-TCGA-SELMWNKQ.tif,LYM,22
773,LYM/LYM-TCGA-YQPQYDSD.tif,LYM,23
774,LYM/LYM-TCGA-IHPHLMDY.tif,LYM,24
775,LYM/LYM-TCGA-FNTYNAIY.tif,LYM,25
776,LYM/LYM-TCGA-HMMPPRNK.tif,LYM,26
777,LYM/LYM-TCGA-NYNAIMMR.tif,LYM,27
778,LYM/LYM-TCGA-NHLPMCDD.tif,LYM,28
779,LYM/LYM-TCGA-KEFPKGDS.tif,LYM,29
780,LYM/LYM-TCGA-TQRMNAKF.tif,LYM,30
781,LYM/LYM-TCGA-WSQDTGLT.tif,LYM,31
782,LYM/LYM-TCGA-TCQWTKHV.tif,LYM,32
783,LYM/LYM-TCGA-HKQRRLKT.tif,LYM,33
784,LYM/LYM-TCGA-MELAYEPV.tif,LYM,34
785,LYM/LYM-TCGA-WVTLNTIT.tif,LYM,35
786,LYM/LYM-TCGA-IPHVTTHQ.tif,LYM,36
787,LYM/LYM-TCGA-WRWWAISG.tif,LYM,37
788,LYM/LYM-TCGA-CTYWQTRP.tif,LYM,38
789,LYM/LYM-TCGA-NNQTRMFP.tif,LYM,39
790,LYM/LYM-TCGA-KTVTFFTE.tif,LYM,40
791,LYM/LYM-TCGA-NPKSQRGE.tif,LYM,41
792,LYM/LYM-TCGA-VHWIKPIY.tif,LYM,42
793,LYM/LYM-TCGA-SECTKTVH.tif,LYM,43
794,LYM/LYM-TCGA-MGHGPHWW.tif,LYM,44
795,LYM/LYM-TCGA-RRCINPCD.tif,LYM,45
796,LYM/LYM-TCGA-FIWFDPYN.tif,LYM,46
797,LYM/LYM-TCGA-VNPARMCE.tif,LYM,47
798,LYM/LYM-TCGA-GREWEMHS.tif,LYM,48
799,LYM/LYM-TCGA-AHVYIAAM.tif,LYM,49
800,LYM/LYM-TCGA-MNSAYEVE.tif,LYM,50
801,LYM/LYM-TCGA-PLSTEPHE.tif,LYM,51
802,LYM/LYM-TCGA-HVFEFIWS.tif,LYM,52
803,LYM/LYM-TCGA-IGTEWRVH.tif,LYM,53
804,LYM/LYM-TCGA-VKKHFSAL.tif,LYM,54
805,LYM/LYM-TCGA-ECEDTLRW.tif,LYM,55
806,LYM/LYM-TCGA-GILRLCFP.tif,LYM,56
807,LYM/LYM-TCGA-KMGVDCFK.tif,LYM,57
808,LYM/LYM-TCGA-GANHNDNR.tif,LYM,58
809,LYM/LYM-TCGA-AGDQANVL.tif,LYM,59
810,LYM/LYM-TCGA-YWMEHSKN.tif,LYM,60
811,LYM/LYM-TCGA-KDKSVGNN.tif,LYM,61
812,LYM/LYM-TCGA-WVFFQSWY.tif,LYM,62
813,LYM/LYM-TCGA-TRTYVPPV.tif,LYM,63
814,LYM/LYM-TCGA-VLIFQIAI.tif,LYM,64
815,LYM/LYM-TCGA-LLIDYESH.tif,LYM,65
816,LYM/LYM-TCGA-YMGISSCH.tif,LYM,66
817,LYM/LYM-TCGA-ETAFGIDP.tif,LYM,67
818,LYM/LYM-TCGA-MDCKINPG.tif,LYM,68
819,LYM/LYM-TCGA-PGIPDESI.tif,LYM,69
820,LYM/LYM-TCGA-KCSIEAHK.tif,LYM,70
821,LYM/LYM-TCGA-EDDKIPGP.tif,LYM,71
822,LYM/LYM-TCGA-LHQDVTRY.tif,LYM,72
823,LYM/LYM-TCGA-CVRPGEEH.tif,LYM,73
824,LYM/LYM-TCGA-NRAWKCWP.tif,LYM,74
825,LYM/LYM-TCGA-YAMHVVGP.tif,LYM,75
826,LYM/LYM-TCGA-FTVCYFDV.tif,LYM,76
827,LYM/LYM-TCGA-QHEYYLHS.tif,LYM,77
828,LYM/LYM-TCGA-VPFNHFVA.tif,LYM,78
829,LYM/LYM-TCGA-NHSHATGM.tif,LYM,79
830,LYM/LYM-TCGA-FKGVDCRK.tif,LYM,80
831,LYM/LYM-TCGA-KAGDGPIF.tif,LYM,81
832,LYM/LYM-TCGA-CWVMSDAA.tif,LYM,82
833,LYM/LYM-TCGA-KFQRAIRC.tif,LYM,83
834,LYM/LYM-TCGA-ELPALCRR.tif,LYM,84
835,LYM/LYM-TCGA-TENNYACP.tif,LYM,85
836,LYM/LYM-TCGA-DFSCWVHA.tif,LYM,86
837,LYM/LYM-TCGA-PGWREPCP.tif,LYM,87
838,LYM/LYM-TCGA-WISDTPEE.tif,LYM,88
839,LYM/LYM-TCGA-FAWEFFIR.tif,LYM,89
840,LYM/LYM-TCGA-QYDVMKNG.tif,LYM,90
841,LYM/LYM-TCGA-DHQHSEWE.tif,LYM,91
842,LYM/LYM-TCGA-WLFPVGAM.tif,LYM,92
843,LYM/LYM-TCGA-WECMLDMF.tif,LYM,93
844,LYM/LYM-TCGA-RSWFTQKA.tif,LYM,94
845,LYM/LYM-TCGA-GHFEAKPN.tif,LYM,95
846,LYM/LYM-TCGA-FNECWPSE.tif,LYM,96
